Task_ID	Task_Type	Task_Lenght	TaskInputType	TaskStartTime	NetworkDelay	Uploading Delay	ExecutionDelay	ServiceTime	Downloading Delay	EndTime	offloadingPlace	IoTenergy	EdgeEnergy	CloudEnergy	
134	0	4475	207	505.30445128488	1.6458333333333333	0.5390625	0.44749999999997203	2.0933333333333053	1.1067708333333333	507.3977846182133	Cloud2	3.4994999999999665	0.0	215.61333333333044	
138	0	7954	40	525.636218587246	0.8046875	0.10416666666666667	0.7953999999999724	1.6000874999999724	0.7005208333333334	527.236306087246	Cloud2	2.4029174999999667	0.0	164.80901249999715	
151	1	2891	549	596.987587325454	1.4635416666666667	1.4296875	0.2890999999999242	1.752641666666591	0.033854166666666664	598.7402289921206	Cloud2	2.981294999999909	0.0	180.52209166665887	
157	1	5407	672	615.488225788452	1.7994791666666667	1.75	0.5406999999999773	2.340179166666644	0.049479166666666664	617.8284049551187	Cloud2	3.887902499999973	0.0	241.03845416666434	
161	2	127	21	644.6726401462	0.06770833333333333	0.0546875	0.01270000000003317	0.0804083333333665	0.013020833333333334	644.7530484795334	Cloud2	0.1371150000000398	0.0	8.28205833333675	
173	0	6885	205	677.368819312415	1.3125	0.5338541666666666	0.6884999999999764	2.0009999999999764	0.7786458333333334	679.369819312415	Cloud2	3.188699999999972	0.0	206.10299999999756	
176	0	14949	526	710.246230321129	3.361979166666667	1.3697916666666667	1.4948999999999915	4.856879166666658	1.9921875	715.1031094877957	Cloud2	7.845442499999991	0.0	500.2585541666658	
182	2	236	102	717.858325941877	0.2786458333333333	0.265625	0.023600000000025545	0.30224583333335886	0.013020833333333334	718.1605717752103	Cloud2	0.5298825000000307	0.0	31.131320833335963	
183	2	387	43	720.771295038286	0.15104166666666669	0.11197916666666667	0.03869999999991097	0.18974166666657766	0.0390625	720.9610367049526	Cloud2	0.3183149999998932	0.0	19.5433916666575	
184	2	417	21	723.122927834349	0.057291666666666664	0.0546875	0.04169999999995374	0.0989916666666204	0.0026041666666666665	723.2219195010156	Cloud2	0.15316499999994448	0.0	10.196141666661902	
186	2	435	50	726.016215747328	0.1328125	0.13020833333333334	0.04349999999999454	0.17631249999999454	0.0026041666666666665	726.192528247328	Cloud2	0.2912624999999935	0.0	18.160187499999438	
189	0	4687	124	737.561328885743	0.6432291666666667	0.3229166666666667	0.4686999999999746	1.1119291666666413	0.3203125	738.6732580524097	Cloud2	1.7202524999999698	0.0	114.52870416666406	
190	0	12231	1485	757.552456547694	5.494791666666667	3.8671875	1.2231000000000067	6.717891666666674	1.6276041666666667	764.2703482143606	Cloud2	11.358345000000009	0.0	691.9428416666674	
192	2	1388	55	764.511470166264	0.15885416666666666	0.14322916666666666	0.13879999999990864	0.2976541666665753	0.015625	764.8091243329305	Cloud2	0.45249749999989036	0.0	30.658379166657255	
195	2	703	112	769.067922001669	0.30208333333333337	0.2916666666666667	0.07029999999989889	0.37238333333323226	0.010416666666666666	769.4403053350022	Cloud2	0.6281099999998787	0.0	38.35548333332292	
