1	3	649	184	14.8276255942106	2.4288643136489374	0.22115384615384615	0.2596000000000003	2.6884643136489377	2.207710467495091	17.516089907859538	19	4.6834757645680885	288.57707096276334	0.0	
2	3	304	949	15.9843714812349	1.666070975105804	1.2126218712470767	0.1215999999999986	1.7876709751058026	0.45344910385872733	17.772042456340703	19	3.1448477551904457	191.88681479688174	0.0	
3	3	33	321	19.9128321560655	0.43533830840418186	0.41796875	0.013199999999999545	0.4485383084041814	0.017369558404181872	20.361370464469683	15	0.7994489551275268	48.14565348579643	0.0	
28	3	341	7	118.83329875738	0.5466435275533564	0.08041033278553823	0.1363999999999953	0.6830435275533517	0.4662331947678182	119.51634228493336	19	1.1476383495960358	73.31720920404922	0.0	
25	3	273	23	117.754765884211	1.6937152058750349	0.09964110201630746	0.10920000000000352	1.8029152058750384	1.5940741038587274	119.55768109008604	19	3.179727370575067	193.52311528342074	0.0	
27	3	170	114	118.459541673548	1.0971242967841257	0.2090161020163075	0.06800000000000272	1.1651242967841284	0.8881081947678182	119.62466597033213	19	2.0564237342114295	125.06327689251157	0.0	
30	3	17	228	122.879603654906	0.0	0	0.3400000000000034	0.3400000000000034	0	123.21960365490601	3	0.7820000000000078	0.0	0.0	
40	3	10	378	168.227410965682	0.0	0	0.19999999999998863	0.19999999999998863	0	168.427410965682	3	0.4599999999999738	0.0	0.0	
41	3	299	70	168.595885955577	0.12049455840418187	0.109375	0.09966666666667169	0.22016122507085356	0.01111955840418187	168.81604718064784	7	0.3364902051275334	23.63188573788035	0.0	
42	3	258	1	170.241740460484	0.7304377402223637	0.0014204545454545455	0.20640000000002334	0.9368377402223871	0.7290172856769092	171.1785782007064	11	1.5624679324002826	100.55922619773081	0.0	
56	3	289	101	220.496792495338	1.6432555876658008	0.2167951201707098	0.11560000000000548	1.7588555876658063	1.4264604674950911	222.25564808300382	15	3.096580057798448	188.79379992446	0.0	
58	3	153	168	222.779181525806	1.7120292619082251	0.30403470350404316	0.12239999999998741	1.8344292619082125	1.407994558404182	224.6136107877142	15	3.22853267143479	196.90580254396562	0.0	
59	3	313	138	228.29849129137	0.4364036493132728	0.19602272727272727	0.12519999999999687	0.5616036493132697	0.2403809220405455	228.86009494068327	11	0.9357665687638873	60.281974113637055	0.0	
69	3	212	404	270.376519322166	1.6757956254554545	0.5575737943239998	0.15990715700855684	1.8357027824640113	1.1182218311314547	272.21222210463003	19	3.2083207142300862	197.0425009669045	0.0	
70	3	326	163	270.656489940713	4.651757163916993	0.2679103327855382	0.21520000000000028	4.866957163916993	4.3838468311314545	275.52344710463	19	8.631402895050588	522.4143150176861	0.0	
71	3	134	94	275.85489189664	2.3912676534274824	0.18497764047784593	0.053599999999997205	2.4448676534274796	2.2062900129496366	278.2997595500675	19	4.3686017761694655	262.4296490512522	0.0	
76	3	960	375	317.144773513674	3.0895150573627705	0.5735659535040432	0.3839999999999901	3.4735150573627607	2.5159491038587274	320.61828857103677	15	6.021927103252976	372.8436327422614	0.0	
78	3	860	307	319.598876855415	1.248619558404182	0.4796875	0.2866666666666948	1.5352862250708768	0.7689320584041819	321.1341630804859	7	2.591515205127561	164.79608811288284	0.0	
