Task_ID	Task_Type	Task_Lenght	TaskInputType	TaskStartTime	NetworkDelay	Uploading Delay	ExecutionDelay	ServiceTime	Downloading Delay	EndTime	offloadingPlace	IoTenergy	EdgeEnergy	CloudEnergy	
356	0	2897	757	1502.0694732458	2.1835627402223636	1.0752840909090908	1.1587999999997791	3.3423627402221427	1.1082786493132728	1505.4118359860222	Edge2	5.3209729323999895	358.76587417270457	0.0	
369	1	1506	1443	1548.77680477175	2.0699263765860003	2.049715909090909	0.6024000000001699	2.6723263765861702	0.020210467495090964	1551.4491311483362	Edge2	4.4487474778550045	286.8448409363829	0.0	
375	3	117	34	1573.1184087577	0.5713468311314547	0.048295454545454544	0.04680000000007101	0.6181468311315257	0.5230513765860001	1573.7365555888316	Edge2	1.0845842960367038	66.35126270682683	0.0	
376	1	1203	852	1579.25676625504	1.2190741038587274	1.2102272727272727	0.481199999999919	1.7002741038586464	0.008846831131454598	1580.9570403588987	Edge2	2.7717733869456125	182.50572203408325	0.0	
384	2	188	95	1614.90091694686	0.1494718311314546	0.13494318181818182	0.07519999999999069	0.2246718311314453	0.01452864931327278	1615.1255887779914	Edge2	0.3592892960366071	24.116049681818204	0.0	
388	3	124	104	1622.94638994408	0.36964228567690915	0.14772727272727273	0.04960000000009168	0.41924228567700084	0.22191501294963642	1623.365632229757	Edge2	0.7248761142185466	45.00104770228359	0.0	
395	1	16028	8400	1646.34797888823	11.990380922040545	11.931818181818182	8.191817994952684	20.18219891699323	0.058562740222363685	1666.5301778052233	Edge2	31.412867253616206	2166.3370495511363	0.0	
408	0	6998	3279	1685.80362768844	5.351176376585999	4.657670454545454	2.7991999999998827	8.150376376585882	0.6935059220405455	1693.9540040650259	Edge2	12.991157477854657	874.8532498863519	0.0	
411	1	3106	3183	1694.18201989828	4.550040012949637	4.521306818181818	1.2423999999999182	5.792440012949555	0.028733194767818236	1699.9744599112296	Edge2	9.680952023309247	621.7547185499923	0.0	
415	0	8321	3693	1719.01170202989	5.3696422856769095	5.245738636363637	3.328400000000138	8.698042285677047	0.12390364931327279	1727.7097443155671	Edge2	13.659436114218602	933.6391609022886	0.0	
426	0	8074	1851	1768.58862792661	6.819926376586	2.6292613636363638	3.4021237162909976	10.222050092876998	4.190665012949636	1778.8106780194869	Edge2	16.358415937403997	1097.224634919324	0.0	
430	0	3567	1153	1783.82771173659	2.6793013765860003	1.6377840909090908	1.4267999999999113	4.106101376585912	1.0415172856769093	1787.9338131131758	Edge2	6.534902477854694	440.7448156613552	0.0	
431	0	2383	1025	1800.27314727182	1.9633922856769093	1.4559659090909092	0.953199999999961	2.9165922856768702	0.5074263765860001	1803.189739557497	Edge2	4.67794611421839	313.0640993522696	0.0	
441	3	105	83	1825.84156199612	0.44101977463987874	0.2205252162356969	0.041999999999963844	0.4830197746398426	0.22049455840418186	1826.3245817707598	Edge2	0.8442355943517383	51.84685959006606	0.0	
442	3	75	76	1826.27408240508	0.5290879564580606	0.21058203441751508	0.02999999999985481	0.5590879564579154	0.3185059220405455	1826.833170361538	Edge2	0.9883583216243349	60.01194215823618	0.0	
443	3	496	451	1827.7108283983	1.2872559220405455	0.640625	0.1983999999999051	1.4856559220404506	0.6466309220405455	1829.1964843203405	Edge2	2.555140659672868	159.46882101589992	0.0	
445	0	1265	433	1832.20053992695	0.8511763765860001	0.6150568181818182	1.0119999999998976	1.8631763765858977	0.23611955840418186	1834.0637163035358	Edge2	2.7465174778546775	199.99148908635368	0.0	
460	0	3998	634	1888.57281085558	2.2304377402223636	0.9005681818181818	1.599200000000188	3.8296377402225517	1.329869558404182	1892.4024485958025	Edge2	5.93382793240048	411.06948539774845	0.0	
462	0	3554	705	1893.186593191	1.8483354674950911	1.0014204545454546	1.421599999999997	3.2699354674950882	0.8469150129496364	1896.456528658495	Edge2	5.032923841491161	350.99160314545526	0.0	
469	0	2355	678	1959.94128663297	1.9690741038587274	0.9630681818181818	0.941999999999982	2.9110741038587093	1.0060059220405455	1962.8523607368288	Edge2	4.674733386945688	312.47178323409	0.0	
483	0	5938	2628	2030.14523979581	4.145210467495091	3.7329545454545454	2.375199999999821	6.520410467494912	0.4122559220405455	2036.665650263305	Edge2	10.311618841490949	699.8943391704364	0.0	
486	1	2711	1972	2059.72638487334	2.8355513765860003	2.8011363636363638	1.0844000000001408	3.919951376586141	0.03441501294963641	2063.646336249926	Edge2	6.40527247785497	420.7636608113798	0.0	
489	0	523	228	2078.69527795231	0.36822183113145457	0.32386363636363635	0.2091999999997779	0.5774218311312325	0.04435819476781823	2079.272699783441	Edge2	0.9138392960363517	61.97988193179536	0.0	
500	0	1128	570	2137.33096547117	0.8582786493132728	0.8096590909090909	0.45119999999967764	1.3094786493129504	0.04861955840418187	2138.640444120483	Edge2	2.0863415687635043	140.5581287386028	0.0	
504	2	192	144	2153.85566511488	0.20771046749509098	0.20454545454545456	0.07679999999969239	0.28451046749478337	0.0031650129496364164	2154.140175582375	Edge2	0.46603884149079466	30.539069070422553	0.0	
