Task_ID	Task_Type	Task_Lenght	TaskInputType	TaskStartTime	NetworkDelay	Uploading Delay	ExecutionDelay	ServiceTime	Downloading Delay	EndTime	offloadingPlace	IoTenergy	EdgeEnergy	CloudEnergy	
292	0	95	805	1602.2079438137234	9.6728125	2.6328125	0.09499999999999176	9.767812499999991	7.04	1611.9757563137234	Edge	17.52506249999999	1048.467225937499	0.0	
298	0	440	1192	1633.49715667506	6.280375	2.584375	0.43999999999987605	6.720374999999876	3.696	1640.21753167506	Edge	11.832674999999853	721.3583321249868	0.0	
301	2	6424	311	1658.9664087109368	1.2700624999999999	0.6140625	6.423999999999973	7.694062499999973	0.656	1666.6604712109367	Edge	9.994912499999966	825.872974687497	0.0	
304	2	1935	331	1667.886352874972	0.60325	0.53125	1.9349999999998344	2.5382499999998345	0.072	1670.424602874972	Edge	3.407849999999801	272.45321674998223	0.0	
315	0	5472	1134	1710.9848125642634	3.6365625	2.0765625	5.471999999999834	9.108562499999834	1.56	1720.0933750642632	Edge	13.112212499999801	977.7039901874822	0.0	
322	0	1184	2635	1739.6171436118086	5.2838125	4.3078125	1.1840000000000366	6.467812500000036	0.976	1746.0849561118087	Edge	10.931662500000044	694.2485259375039	0.0	
323	0	718	798	1746.843633033587	6.81225	2.15625	0.718000000000024	7.530250000000024	4.656	1754.373883033587	Edge	13.12365000000003	808.2895047500025	0.0	
320	3	5	471	1723.2071726752151	1.2543243283967627	0.8171875000000001	52.110700633189424	53.36502496158619	0.4371368283967625	1776.5721976368013	Edge	64.79062455094149	5728.1484143517	0.0	
328	0	502	265	1774.652562843123	2.0400687209097352	0.7309318925129729	0.5019999999998479	2.542068720909583	1.3091368283967626	1777.1946315640325	Edge	4.274523697637341	272.86311443371375	0.0	
326	3	29	1715	1772.8397483084048	6.468449328396763	3.2953125	0.028999999999906656	6.497449328396669	3.1731368283967627	1779.3371976368014	Edge	11.678008791114062	697.4297134607701	0.0	
336	3	42	637	1835.7857479983013	3.0133812209097357	1.3762443925129728	0.04199999999983106	3.0553812209095668	1.6371368283967627	1838.8411292192109	Edge	5.474486197637321	327.961564871212	0.0	
334	0	293	5494	1831.6719980976043	10.248249999999999	8.85625	0.29299999999999216	10.541249999999991	1.392	1842.2132480976043	Edge	18.79844999999999	1131.487233749999	0.0	
337	0	1007	2698	1843.3519588165125	6.0420625	4.5140625000000005	1.0069999999999908	7.049062499999991	1.528	1850.4010213165125	Edge	12.08411249999999	756.639319687499	0.0	
339	0	1661	1272	1858.36169537676	4.8275625	2.4515625	1.6609999999999436	6.488562499999944	2.376	1864.85025787676	Edge	10.682812499999933	696.475810187494	0.0	
343	0	52	880	1871.0552505990518	2.8954375	1.6234375	0.05199999999975091	2.947437499999751	1.272	1874.0026880990515	Edge	5.274187499999701	316.37499381247324	0.0	
344	0	2738	280	1872.7640092790969	0.5793068925129727	0.5153068925129728	2.738000000000243	3.3173068925132156	0.064	1876.08131617161	Edge	4.328352406523642	356.07640453547606	0.0	
345	2	843	77	1882.833503812503	0.2541875	0.1421875	0.8430000000002456	1.0971875000002456	0.112	1883.9306913125033	Edge	1.4691375000002949	117.77100906252636	0.0	
347	3	17	911	1891.010661572538	5.745687500000001	2.1296875	0.01700000000008295	5.762687500000084	3.616	1896.7733490725382	Edge	10.362637500000101	618.5611135625089	0.0	
350	2	7890	2351	1898.0551572334089	3.7710743283967627	3.6859375	7.890000000000045	11.661074328396808	0.08513682839676254	1909.7162315618057	Edge	16.255933791114227	1251.6880573357848	0.0	
351	0	8323	3398	1909.5117296691926	9.210875	5.946875	8.32300000000008	17.53387500000008	3.264	1927.0456046691927	Edge	26.567175000000095	1882.0686086250087	0.0	
368	0	346	880	1967.473151765769	2.924506220909735	1.6793693925129727	2.4670000000000973	5.391506220909832	1.2451368283967625	1972.8646579866788	Edge	8.22451119763764	578.7188862462405	0.0	
366	0	2914	1124	1964.8082704453273	12.7435625	3.5515625	2.91368821295492	15.65725071295492	9.192	1980.4655211582822	Edge	26.434838355545903	1680.6336342778682	0.0	
370	0	10940	1881	1971.9787425199272	4.247494392512973	3.207494392512973	10.939135702496404	15.186630095009377	1.04	1987.1653726149366	Edge	20.772452749519037	1630.1176877682115	0.0	
373	0	5640	152	1975.9080657224235	1.1443068925129727	0.4403068925129728	15.417000000000158	16.56130689251313	0.704	1992.4693726149367	Edge	20.56015240652354	1777.674120535467	0.0	
385	0	799	2750	2033.9316639921105	5.6260625	4.5140625	0.7989999999999675	6.425062499999967	1.112	2040.3567264921105	Edge	11.08571249999996	689.6597836874964	0.0	
394	0	4302	117	2079.4652691654774	5.405949328396762	1.0328125	4.302000000000046	9.707949328396808	4.373136828396762	2089.173218493874	Edge	14.893108791114226	1042.0415729607848	0.0	
396	0	1012	1581	2084.7604625465656	4.241386828396763	2.75625	1.0119999999999791	5.253386828396742	1.4851368283967625	2090.0138493749623	Edge	8.84889629111415	563.893288773278	0.0	
403	0	826	1752	2102.5157511145712	6.170818720909735	3.3496818925129728	2.323999999999999	8.494818720909734	2.8211368283967624	2111.010569835481	Edge	13.896273697637522	911.8253466837299	0.0	
400	0	2064	1880	2100.8782757585846	12.021875	4.421875	2.0632822484994	14.0851572484994	7.6	2114.963433007084	Edge	24.11531369819928	1511.8866938966771	0.0	
411	0	25	1381	2154.5566890077853	2.9036875	2.2796875	0.024999999999796074	2.9286874999997963	0.624	2157.485376507785	Edge	5.256637499999756	314.36238756247815	0.0	
413	0	1747	2359	2200.6499533327906	7.118875	4.246875	1.7469999999995052	8.865874999999505	2.872	2209.51582833279	Edge	14.910374999999407	951.6541566249468	0.0	
421	0	2060	347	2229.754494552877	8.9189375	1.9109375	2.059999999999574	10.978937499999574	7.008	2240.7334320528767	Edge	18.52608749999949	1178.4681723124543	0.0	
402	3	6	152	2101.8296743806836	2.588244392512973	0.6762443925129727	166.6380604407154	169.22630483322837	1.912	2271.055979213912	Edge	204.62451243538183	18164.582334493898	0.0	
426	3	136	79	2268.6689792139123	2.2961368283967625	0.475	0.1360000000000161	2.4321368283967786	1.8211368283967626	2271.101116042309	Edge	4.296246291114192	261.0631350232818	0.0	
430	0	2812	4521	2290.4789315313174	7.85775	7.1937500000000005	2.8120000000000216	10.669750000000022	0.664	2301.1486815313174	Edge	17.518350000000027	1145.2802952500024	0.0	
455	0	1142	574	2381.958537471984	2.426875	1.146875	1.1419999999999346	3.5688749999999345	1.28	2385.527412471984	Edge	5.738774999999922	383.07947362499294	0.0	
461	0	1256	801	2396.464198653155	2.2173749999999997	1.4093749999999998	1.256000000000033	3.4733750000000327	0.808	2399.937573653155	Edge	5.498475000000039	372.8285991250035	0.0	
469	0	4526	439	2431.444154738198	2.3900743283967625	0.9609375	4.5259999999997	6.916074328396462	1.4291368283967625	2438.3602290665945	Edge	9.733333791113811	742.3645023357478	0.0	
473	3	147	922	2436.9258815189946	3.6499437209097354	1.8528068925129728	0.14699999999970403	3.7969437209094394	1.7971368283967626	2440.722825239904	Edge	6.746298697637169	407.5601420586983	0.0	
472	3	211	1663	2436.2353824943357	5.536136828396763	3.075	0.21099999999961572	5.747136828396378	2.4611368283967625	2441.982519322732	Edge	10.218246291113713	616.8919200232389	0.0	
476	0	513	593	2442.538883465133	8.4044375	2.1484375	0.5129999999997779	8.917437499999778	6.256	2451.456320965133	Edge	15.743587499999736	957.1888238124761	0.0	
481	2	4542	1257	2478.4945769554697	3.1306875	2.1546875	4.541999999999938	7.672687499999938	0.976	2486.1672644554696	Edge	11.085637499999926	823.5786035624933	0.0	
484	3	251	2247	2494.5761035201344	6.353011828396762	3.971875	0.25100000000047107	6.604011828397233	2.3811368283967624	2501.1801153485317	Edge	11.736621291114737	708.8680256483307	0.0	
486	0	3988	344	2498.402088059148	14.439744392512974	2.863744392512973	3.988000000000003	18.427744392512977	11.576	2516.829832451661	Edge	30.777139906523356	1978.0156553479505	0.0	
493	3	56	681	2550.529371578614	2.1541875	1.2421875	0.05599999999984728	2.210187499999847	0.912	2552.7395590786136	Edge	3.9447374999998166	237.2393160624836	0.0	
494	0	1377	2159	2554.735462401604	4.41575	3.54375	1.3769999999996143	5.792749999999614	0.872	2560.5282124016035	Edge	9.600749999999538	621.7879922499586	0.0	
506	0	432	2236	2616.8153554462933	6.9171249999999995	4.053125	0.43199999999973127	7.349124999999731	2.864	2624.164480446293	Edge	12.969224999999678	788.8477283749711	0.0	
510	2	1053	321	2639.648040917978	2.8730625	0.8890625000000001	1.0529999999997162	3.9260624999997162	1.984	2643.5741034179778	Edge	6.43511249999966	421.41962268746954	0.0	
529	0	757	1150	2747.8570510996187	15.433	4.025	0.7570000000000547	16.190000000000055	11.408	2764.047051099619	Edge	28.687800000000063	1737.8184100000058	0.0	
533	0	1135	132	2761.6504923702796	4.949631220909735	1.0324943925129728	1.1350000000003337	6.084631220910069	3.9171368283967625	2767.7351235911897	Edge	10.271336197637924	653.1182306212659	0.0	
545	3	250	823	2825.25246204801	2.25175	1.4437499999999999	0.24999999999990186	2.5017499999999018	0.808	2827.75421204801	Edge	4.353149999999882	268.53534324998947	0.0	
